PC_Timestamp,BatteryPercent,IMU_Timestamp,Label,StepCount,Distance,Speed,AccelMagnitude,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
2025-08-02T16:54:16.535058,0,85570,4,0,0.0,0.0,1.051,0.387,-0.914,-0.345,149.047,71.656,-15.234
2025-08-02T16:54:16.595038,0,85620,4,0,0.0,0.0,0.901,0.234,-0.8,-0.343,159.156,47.844,19.344
2025-08-02T16:54:16.640060,0,85670,4,0,0.0,0.0,0.922,0.352,-0.82,-0.229,201.844,-10.562,57.422
2025-08-02T16:54:16.685157,0,85720,4,0,0.0,0.0,1.003,0.161,-0.989,-0.047,227.516,-94.266,120.906
2025-08-02T16:54:16.745124,0,85770,4,0,0.0,0.0,1.162,0.129,-1.121,-0.278,144.234,-100.516,139.672
2025-08-02T16:54:16.790083,0,85820,4,0,0.0,0.0,1.179,-0.065,-1.154,-0.234,86.906,22.078,155.859
2025-08-02T16:54:16.850064,0,85870,4,0,0.0,0.0,0.966,0.081,-0.948,-0.168,21.438,128.5,89.109
2025-08-02T16:54:16.895035,0,85920,4,0,0.0,0.0,0.695,0.026,-0.694,-0.03,-1.641,86.781,85.203
2025-08-02T16:54:16.940042,0,85970,4,0,0.0,0.0,0.672,0.086,-0.664,-0.06,20.438,57.844,99.031
2025-08-02T16:54:16.985051,0,86020,4,0,0.0,0.0,0.64,0.081,-0.628,-0.095,44.25,45.016,102.688
2025-08-02T16:54:17.045046,0,86070,4,0,0.0,0.0,0.63,0.102,-0.613,-0.103,44.781,66.719,79.0
2025-08-02T16:54:17.090047,0,86120,4,0,0.0,0.0,0.69,0.08,-0.668,-0.153,36.828,107.453,61.312
2025-08-02T16:54:17.135527,0,86170,4,0,0.0,0.0,0.777,0.036,-0.763,-0.139,-3.844,89.516,37.391
2025-08-02T16:54:17.195328,0,86220,4,0,0.0,0.0,0.876,-0.001,-0.872,-0.085,-36.766,128.672,19.688
2025-08-02T16:54:17.255310,0,86270,4,0,0.0,0.0,0.811,-0.043,-0.808,-0.057,-106.562,157.156,-55.797
2025-08-02T16:54:17.285221,0,86320,4,0,0.0,0.0,0.726,-0.043,-0.716,-0.113,-108.75,143.359,-51.422
2025-08-02T16:54:17.345132,0,86370,4,0,0.0,0.0,0.787,-0.056,-0.777,-0.113,-87.875,111.578,-66.781
2025-08-02T16:54:17.390141,0,86420,4,0,0.0,0.0,0.847,0.041,-0.838,-0.118,-40.906,67.844,-111.578
2025-08-02T16:54:17.435078,0,86470,4,0,0.0,0.0,0.824,0.01,-0.814,-0.121,-6.016,2.891,-117.953
2025-08-02T16:54:17.495104,0,86520,4,0,0.0,0.0,0.967,-0.003,-0.955,-0.149,46.797,-61.688,-63.766
2025-08-02T16:54:17.540078,0,86570,4,0,0.0,0.0,0.862,-0.043,-0.841,-0.186,28.062,-65.141,-49.047
2025-08-02T16:54:17.585094,0,86620,4,0,0.0,0.0,0.873,-0.186,-0.833,-0.186,1.656,25.078,-25.375
2025-08-02T16:54:17.645057,0,86670,4,0,0.0,0.0,0.933,0.113,-0.896,-0.235,29.625,78.609,-29.781
2025-08-02T16:54:17.690136,0,86720,4,0,0.0,0.0,0.887,0.112,-0.868,-0.144,4.781,61.703,-19.031
2025-08-02T16:54:17.735093,0,86770,4,0,0.0,0.0,0.945,0.278,-0.894,-0.132,11.656,31.188,-20.359
2025-08-02T16:54:17.795094,0,86820,4,0,0.0,0.0,0.843,0.242,-0.801,-0.104,16.297,-10.406,-7.5
2025-08-02T16:54:17.840076,0,86870,4,0,0.0,0.0,0.837,0.293,-0.776,-0.108,38.672,-62.281,-14.406
2025-08-02T16:54:17.885084,0,86920,4,0,0.0,0.0,0.864,0.218,-0.824,-0.14,60.672,-42.516,-2.359
2025-08-02T16:54:17.945052,0,86970,4,0,0.0,0.0,0.927,0.267,-0.873,-0.163,39.594,-2.938,-1.953
2025-08-02T16:54:17.990055,0,87020,4,0,0.0,0.0,0.939,0.232,-0.894,-0.169,39.016,-2.953,37.734
2025-08-02T16:54:18.034927,0,87070,4,0,0.0,0.0,0.914,0.231,-0.879,-0.1,20.469,3.609,55.641
2025-08-02T16:54:18.095062,0,87120,4,0,0.0,0.0,0.888,0.16,-0.872,-0.061,13.203,59.344,49.672
2025-08-02T16:54:18.140040,0,87170,4,0,0.0,0.0,0.924,0.224,-0.894,-0.068,13.984,93.062,39.844
2025-08-02T16:54:18.184949,0,87220,4,0,0.0,0.0,0.958,0.248,-0.924,-0.048,7.172,95.328,28.891
2025-08-02T16:54:18.245288,0,87270,4,0,0.0,0.0,1.024,0.224,-0.999,-0.029,13.469,74.344,19.312
2025-08-02T16:54:18.290064,0,87320,4,0,0.0,0.0,1.043,0.189,-1.024,-0.072,-2.594,21.797,5.312
2025-08-02T16:54:18.335138,0,87370,4,0,0.0,0.0,0.847,0.182,-0.824,-0.077,-26.734,-15.609,-17.5
2025-08-02T16:54:18.395131,0,87420,4,0,0.0,0.0,0.814,0.116,-0.802,-0.074,-24.438,-28.547,-21.719
2025-08-02T16:54:18.440064,0,87470,4,0,0.0,0.0,0.873,0.064,-0.868,-0.066,-18.953,11.484,2.734
2025-08-02T16:54:18.485110,0,87520,4,0,0.0,0.0,0.899,0.084,-0.893,-0.052,-19.797,71.625,-5.812
2025-08-02T16:54:18.545077,0,87570,4,0,0.0,0.0,0.878,0.128,-0.867,-0.045,-11.969,75.688,-6.812
2025-08-02T16:54:18.590059,0,87620,4,0,0.0,0.0,0.85,0.049,-0.84,-0.115,-16.469,22.141,-7.516
2025-08-02T16:54:18.635083,0,87670,4,0,0.0,0.0,0.839,-0.091,-0.818,-0.163,-11.609,45.422,12.781
2025-08-02T16:54:18.695144,0,87720,4,0,0.0,0.0,0.89,0.023,-0.878,-0.142,-0.453,111.234,14.797
2025-08-02T16:54:18.740096,0,87770,4,0,0.0,0.0,0.915,0.131,-0.902,-0.084,0.812,133.531,26.453
2025-08-02T16:54:18.785082,0,87820,4,0,0.0,0.0,0.924,0.185,-0.903,-0.06,5.062,101.469,39.891
2025-08-02T16:54:18.844971,0,87870,4,0,0.0,0.0,0.867,0.171,-0.842,-0.117,4.109,36.109,29.094
2025-08-02T16:54:18.890053,0,87920,4,0,0.0,0.0,0.848,0.113,-0.823,-0.167,10.516,65.078,28.281
2025-08-02T16:54:18.934954,0,87970,4,0,0.0,0.0,0.899,0.171,-0.867,-0.165,-1.0,45.0,7.859
2025-08-02T16:54:18.995064,0,88020,4,0,0.0,0.0,0.911,0.123,-0.894,-0.132,-11.359,-12.172,7.469
2025-08-02T16:54:19.040085,0,88070,4,0,0.0,0.0,0.901,0.081,-0.889,-0.122,-10.0,-10.5,13.391
2025-08-02T16:54:19.100058,0,88120,4,0,0.0,0.0,0.856,0.05,-0.844,-0.131,-8.266,-4.25,8.203
2025-08-02T16:54:19.145200,0,88170,4,0,0.0,0.0,0.861,0.035,-0.847,-0.15,-11.547,12.734,-1.172
2025-08-02T16:54:19.205162,0,88220,4,0,0.0,0.0,0.871,0.023,-0.863,-0.112,-7.422,45.438,-0.203
2025-08-02T16:54:19.235190,0,88270,4,0,0.0,0.0,0.89,0.104,-0.877,-0.109,-7.031,70.703,-15.844
2025-08-02T16:54:19.295396,0,88320,4,0,0.0,0.0,0.864,0.143,-0.846,-0.102,-9.828,8.0,-14.812
2025-08-02T16:54:19.340111,0,88370,4,0,0.0,0.0,0.851,0.066,-0.836,-0.142,-1.25,-4.312,3.422
2025-08-02T16:54:19.385047,0,88420,4,0,0.0,0.0,0.889,0.112,-0.871,-0.14,0.719,-6.516,0.953
2025-08-02T16:54:19.460103,0,88470,4,0,0.0,0.0,0.903,0.138,-0.885,-0.12,0.172,-20.188,0.859
2025-08-02T16:54:19.490197,0,88520,4,0,0.0,0.0,0.886,0.111,-0.87,-0.122,-1.578,-33.031,-1.719
2025-08-02T16:54:19.535213,0,88570,4,0,0.0,0.0,0.869,0.076,-0.856,-0.124,-0.844,-30.906,-1.312
2025-08-02T16:54:19.610179,0,88620,4,0,0.0,0.0,0.862,0.077,-0.85,-0.122,2.969,-16.625,-5.828
2025-08-02T16:54:19.640079,0,88670,4,0,0.0,0.0,0.88,0.086,-0.867,-0.119,4.734,-17.766,0.969
2025-08-02T16:54:19.685080,0,88720,4,0,0.0,0.0,0.874,0.086,-0.861,-0.124,4.453,-5.031,-4.25
2025-08-02T16:54:19.745091,0,88770,4,0,0.0,0.0,0.88,0.102,-0.865,-0.126,4.141,-1.922,-1.094
2025-08-02T16:54:19.790071,0,88820,4,0,0.0,0.0,0.887,0.1,-0.873,-0.119,0.969,-2.656,-4.984
2025-08-02T16:54:19.835082,0,88870,4,0,0.0,0.0,0.886,0.097,-0.872,-0.12,1.422,-0.719,-4.969
2025-08-02T16:54:19.895059,0,88920,4,0,0.0,0.0,0.886,0.102,-0.872,-0.121,1.078,-1.297,-2.516
2025-08-02T16:54:19.940076,0,88970,4,0,0.0,0.0,0.886,0.108,-0.871,-0.12,0.719,-6.297,-2.047
2025-08-02T16:54:19.985169,0,89020,4,0,0.0,0.0,0.884,0.105,-0.87,-0.117,1.156,-10.453,-1.188
2025-08-02T16:54:20.045242,0,89070,4,0,0.0,0.0,0.881,0.1,-0.867,-0.114,0.172,-6.891,-3.297
2025-08-02T16:54:20.090041,0,89120,4,0,0.0,0.0,0.882,0.105,-0.868,-0.114,0.594,-4.484,-1.078
2025-08-02T16:54:20.135277,0,89170,4,0,0.0,0.0,0.882,0.103,-0.869,-0.115,-0.375,-0.891,-2.125
2025-08-02T16:54:20.195032,0,89220,4,0,0.0,0.0,0.884,0.104,-0.872,-0.108,2.531,4.078,-1.828
2025-08-02T16:54:20.240184,0,89270,4,0,0.0,0.0,0.88,0.104,-0.866,-0.121,0.469,6.312,-0.531
2025-08-02T16:54:20.285429,0,89320,4,0,0.0,0.0,0.885,0.121,-0.868,-0.123,1.719,4.203,-1.047
2025-08-02T16:54:20.345333,0,89370,4,0,0.0,0.0,0.884,0.114,-0.868,-0.12,0.781,-0.594,-0.781
2025-08-02T16:54:20.390183,0,89420,4,0,0.0,0.0,0.881,0.106,-0.867,-0.117,-1.766,2.078,-2.828
2025-08-02T16:54:20.435118,0,89470,4,0,0.0,0.0,0.885,0.111,-0.87,-0.116,0.516,3.172,-1.312
2025-08-02T16:54:20.494980,0,89520,4,0,0.0,0.0,0.884,0.113,-0.869,-0.116,0.109,3.688,-0.109
2025-08-02T16:54:20.539990,0,89570,4,0,0.0,0.0,0.884,0.115,-0.867,-0.123,-1.125,1.438,-1.625
2025-08-02T16:54:20.585087,0,89620,4,0,0.0,0.0,0.883,0.106,-0.868,-0.116,-0.594,-2.297,1.453
2025-08-02T16:54:20.645000,0,89670,4,0,0.0,0.0,0.881,0.102,-0.867,-0.114,-0.844,0.141,-0.375
2025-08-02T16:54:20.689946,0,89720,4,0,0.0,0.0,0.884,0.106,-0.869,-0.12,-0.016,2.875,1.922
2025-08-02T16:54:20.735025,0,89770,4,0,0.0,0.0,0.878,0.111,-0.863,-0.12,-2.312,1.859,0.141
2025-08-02T16:54:20.795043,0,89820,4,0,0.0,0.0,0.898,0.109,-0.884,-0.116,1.062,3.109,0.406
2025-08-02T16:54:20.840033,0,89870,4,0,0.0,0.0,0.879,0.109,-0.863,-0.125,0.047,-1.156,0.344
2025-08-02T16:54:20.884991,0,89920,4,0,0.0,0.0,0.885,0.115,-0.869,-0.123,-1.062,-5.969,3.062
2025-08-02T16:54:20.945087,0,89970,4,0,0.0,0.0,0.884,0.101,-0.87,-0.118,-0.828,-5.453,0.766
2025-08-02T16:54:20.990050,0,90020,4,0,0.0,0.0,0.874,0.099,-0.86,-0.118,0.484,-0.219,-0.281
2025-08-02T16:54:21.034943,0,90070,4,0,0.0,0.0,0.883,0.106,-0.868,-0.125,1.344,0.781,2.062
2025-08-02T16:54:21.094960,0,90120,4,0,0.0,0.0,0.883,0.112,-0.866,-0.125,0.125,-3.953,0.156
2025-08-02T16:54:21.140074,0,90170,4,0,0.0,0.0,0.884,0.103,-0.869,-0.122,-0.094,-5.828,0.594
2025-08-02T16:54:21.185060,0,90220,4,0,0.0,0.0,0.878,0.098,-0.864,-0.119,0.344,-3.234,-0.062
2025-08-02T16:54:21.245039,0,90270,4,0,0.0,0.0,0.884,0.104,-0.87,-0.121,1.0,-0.938,0.969
2025-08-02T16:54:21.289955,0,90320,4,0,0.0,0.0,0.878,0.1,-0.864,-0.122,-0.109,0.016,0.641
2025-08-02T16:54:21.335078,0,90370,4,0,0.0,0.0,0.873,0.103,-0.858,-0.122,-0.906,0.469,-1.266
2025-08-02T16:54:21.395374,0,90420,4,0,0.0,0.0,0.893,0.104,-0.879,-0.12,0.594,1.438,0.312
2025-08-02T16:54:21.440404,0,90470,4,0,0.0,0.0,0.879,0.103,-0.864,-0.123,1.266,1.188,-0.312
2025-08-02T16:54:21.485175,0,90520,4,0,0.0,0.0,0.877,0.105,-0.863,-0.12,-2.391,-0.797,-0.203
2025-08-02T16:54:21.545052,0,90570,4,0,0.0,0.0,0.878,0.096,-0.865,-0.112,0.234,2.25,-1.344
2025-08-02T16:54:21.589965,0,90620,4,0,0.0,0.0,0.896,0.096,-0.882,-0.123,3.375,4.344,1.328
2025-08-02T16:54:21.635054,0,90670,4,0,0.0,0.0,0.888,0.107,-0.873,-0.122,-1.25,0.969,3.125
2025-08-02T16:54:21.694991,0,90720,4,0,0.0,0.0,0.875,0.093,-0.863,-0.108,-2.453,-0.5,0.609
2025-08-02T16:54:21.740049,0,90770,4,0,0.0,0.0,0.857,0.078,-0.847,-0.105,0.719,7.953,-0.703
2025-08-02T16:54:21.784969,0,90820,4,0,0.0,0.0,0.869,0.107,-0.854,-0.12,8.359,18.406,2.5
2025-08-02T16:54:21.845060,0,90870,4,0,0.0,0.0,0.906,0.138,-0.884,-0.145,2.344,4.891,0.125
2025-08-02T16:54:21.889989,0,90920,4,0,0.0,0.0,0.907,0.083,-0.894,-0.132,-5.734,-4.609,4.031
2025-08-02T16:54:21.935188,0,90970,4,0,0.0,0.0,0.888,0.116,-0.876,-0.088,-6.484,28.219,-20.438
2025-08-02T16:54:21.994964,0,91020,4,0,0.0,0.0,0.871,0.067,-0.861,-0.111,2.703,10.609,6.5
2025-08-02T16:54:22.040039,0,91070,4,0,0.0,0.0,0.915,0.125,-0.894,-0.15,9.219,9.578,4.094
2025-08-02T16:54:22.085108,0,91120,4,0,0.0,0.0,0.918,0.151,-0.894,-0.146,-5.469,-24.656,9.016
2025-08-02T16:54:22.145199,0,91170,4,0,0.0,0.0,0.818,0.106,-0.803,-0.11,-8.031,-33.547,-9.984
2025-08-02T16:54:22.190103,0,91220,4,0,0.0,0.0,0.849,0.104,-0.837,-0.094,6.109,-16.062,-2.047
2025-08-02T16:54:22.235176,0,91270,4,0,0.0,0.0,0.906,0.142,-0.888,-0.116,11.172,-12.062,5.953
2025-08-02T16:54:22.295105,0,91320,4,0,0.0,0.0,0.881,0.145,-0.857,-0.144,2.953,-26.922,-8.5
2025-08-02T16:54:22.340178,0,91370,4,0,0.0,0.0,0.891,0.108,-0.875,-0.13,0.672,-40.25,-8.797
2025-08-02T16:54:22.385160,0,91420,4,0,0.0,0.0,0.906,0.088,-0.894,-0.117,-0.797,-39.094,-12.547
2025-08-02T16:54:22.445594,0,91470,4,0,0.0,0.0,0.893,0.103,-0.881,-0.099,-3.422,-35.141,-5.516
2025-08-02T16:54:22.490185,0,91520,4,0,0.0,0.0,0.897,0.107,-0.886,-0.09,-2.031,-29.312,-0.578
2025-08-02T16:54:22.535225,0,91570,4,0,0.0,0.0,0.885,0.087,-0.876,-0.09,-0.812,-15.172,0.203
2025-08-02T16:54:22.595070,0,91620,4,0,0.0,0.0,0.867,0.062,-0.859,-0.098,-6.766,1.016,-4.391
2025-08-02T16:54:22.640099,0,91670,4,0,0.0,0.0,0.886,0.055,-0.878,-0.104,-3.922,13.656,-5.766
2025-08-02T16:54:22.685111,0,91720,4,0,0.0,0.0,0.866,0.072,-0.855,-0.115,-2.375,29.703,-1.734
2025-08-02T16:54:22.745116,0,91770,4,0,0.0,0.0,0.882,0.109,-0.868,-0.116,-1.375,35.0,3.172
2025-08-02T16:54:22.790076,0,91820,4,0,0.0,0.0,0.885,0.138,-0.865,-0.124,-1.266,32.578,3.0
2025-08-02T16:54:22.835057,0,91870,4,0,0.0,0.0,0.886,0.148,-0.864,-0.135,0.156,28.625,5.375
2025-08-02T16:54:22.894970,0,91920,4,0,0.0,0.0,0.891,0.153,-0.866,-0.141,0.906,23.359,1.562
2025-08-02T16:54:22.940067,0,91970,4,0,0.0,0.0,0.889,0.141,-0.865,-0.144,1.391,6.375,0.188
2025-08-02T16:54:22.985006,0,92020,4,0,0.0,0.0,0.888,0.144,-0.864,-0.146,-1.641,-9.203,0.484
2025-08-02T16:54:23.045187,0,92070,4,0,0.0,0.0,0.884,0.139,-0.864,-0.127,-2.141,-14.812,0.109
2025-08-02T16:54:23.090131,0,92120,4,0,0.0,0.0,0.859,0.121,-0.843,-0.116,-1.266,-11.516,-5.422
2025-08-02T16:54:23.135080,0,92170,4,0,0.0,0.0,0.879,0.111,-0.865,-0.117,0.359,-5.922,-5.406
2025-08-02T16:54:23.195001,0,92220,4,0,0.0,0.0,0.892,0.105,-0.878,-0.12,2.672,-0.578,-2.359
2025-08-02T16:54:23.240078,0,92270,4,0,0.0,0.0,0.888,0.104,-0.873,-0.125,1.969,-0.469,-0.125
2025-08-02T16:54:23.299972,0,92320,4,0,0.0,0.0,0.891,0.106,-0.876,-0.119,1.5,-0.062,2.312
2025-08-02T16:54:23.345071,0,92370,4,0,0.0,0.0,0.883,0.107,-0.87,-0.107,-0.438,5.906,5.109
2025-08-02T16:54:23.389975,0,92420,4,0,0.0,0.0,0.876,0.101,-0.862,-0.117,2.297,13.984,1.5
2025-08-02T16:54:23.435731,0,92470,4,0,0.0,0.0,0.874,0.094,-0.86,-0.129,0.719,16.062,5.812
2025-08-02T16:54:23.495209,0,92520,4,0,0.0,0.0,0.887,0.111,-0.871,-0.122,3.406,20.812,6.203
2025-08-02T16:54:23.540206,0,92570,4,0,0.0,0.0,0.882,0.117,-0.867,-0.111,2.203,20.734,4.875
2025-08-02T16:54:23.585110,0,92620,4,0,0.0,0.0,0.872,0.121,-0.854,-0.126,2.984,23.234,5.719
2025-08-02T16:54:23.645032,0,92670,4,0,0.0,0.0,0.881,0.141,-0.86,-0.129,3.609,16.062,3.859
2025-08-02T16:54:23.690084,0,92720,4,0,0.0,0.0,0.895,0.154,-0.872,-0.127,4.391,-0.875,1.156
2025-08-02T16:54:23.735066,0,92770,4,0,0.0,0.0,0.876,0.145,-0.857,-0.112,4.844,-11.672,4.203
2025-08-02T16:54:23.795036,0,92820,4,0,0.0,0.0,0.878,0.144,-0.861,-0.099,3.359,-15.625,0.453
2025-08-02T16:54:23.840136,0,92870,4,0,0.0,0.0,0.893,0.114,-0.88,-0.101,8.109,-17.016,-3.609
2025-08-02T16:54:23.885128,0,92920,4,0,0.0,0.0,0.883,0.077,-0.869,-0.134,6.547,-23.047,-3.078
2025-08-02T16:54:23.945025,0,92970,4,0,0.0,0.0,0.909,0.094,-0.894,-0.137,1.75,-25.797,3.094
2025-08-02T16:54:23.990138,0,93020,4,0,0.0,0.0,0.901,0.102,-0.886,-0.124,-3.125,-23.234,-1.109
2025-08-02T16:54:24.035156,0,93070,4,0,0.0,0.0,0.863,0.093,-0.852,-0.095,-8.297,-23.406,-1.828
2025-08-02T16:54:24.095157,0,93120,4,0,0.0,0.0,0.855,0.081,-0.849,-0.067,-5.609,-17.062,-1.109
2025-08-02T16:54:24.139989,0,93170,4,0,0.0,0.0,0.888,0.082,-0.883,-0.055,2.906,-1.547,3.328
2025-08-02T16:54:24.184993,0,93220,4,0,0.0,0.0,0.885,0.069,-0.878,-0.087,1.828,16.156,0.219
2025-08-02T16:54:24.244991,0,93270,4,0,0.0,0.0,0.883,0.072,-0.872,-0.124,4.516,30.938,3.938
2025-08-02T16:54:24.289981,0,93320,4,0,0.0,0.0,0.882,0.11,-0.865,-0.132,1.141,27.734,2.547
2025-08-02T16:54:24.335015,0,93370,4,0,0.0,0.0,0.889,0.139,-0.87,-0.117,-0.391,12.766,4.781
2025-08-02T16:54:24.394990,0,93420,4,0,0.0,0.0,0.886,0.137,-0.867,-0.119,-1.344,3.641,2.266
2025-08-02T16:54:24.440123,0,93470,4,0,0.0,0.0,0.885,0.111,-0.87,-0.12,-3.812,-1.5,-2.219
2025-08-02T16:54:24.485014,0,93520,4,0,0.0,0.0,0.881,0.091,-0.869,-0.116,-2.969,-2.438,1.047
2025-08-02T16:54:24.545470,0,93570,4,0,0.0,0.0,0.876,0.087,-0.865,-0.11,-2.484,-1.891,2.391
2025-08-02T16:54:24.590255,0,93620,4,0,0.0,0.0,0.879,0.089,-0.868,-0.104,0.312,2.641,3.266
2025-08-02T16:54:24.635077,0,93670,4,0,0.0,0.0,0.881,0.102,-0.869,-0.106,0.578,4.156,2.875
2025-08-02T16:54:24.695107,0,93720,4,0,0.0,0.0,0.881,0.101,-0.868,-0.113,-0.266,1.875,0.797
2025-08-02T16:54:24.740185,0,93770,4,0,0.0,0.0,0.878,0.097,-0.865,-0.114,-1.453,-0.594,-1.156
2025-08-02T16:54:24.785021,0,93820,4,0,0.0,0.0,0.89,0.098,-0.878,-0.11,0.906,1.312,-0.344
2025-08-02T16:54:24.845012,0,93870,4,0,0.0,0.0,0.878,0.1,-0.864,-0.116,0.969,-1.641,0.469
2025-08-02T16:54:24.890133,0,93920,4,0,0.0,0.0,0.882,0.101,-0.869,-0.111,-0.609,-5.453,-2.141
2025-08-02T16:54:24.935134,0,93970,4,0,0.0,0.0,0.881,0.093,-0.87,-0.106,-0.234,-6.438,-0.719
2025-08-02T16:54:24.994994,0,94020,4,0,0.0,0.0,0.882,0.091,-0.871,-0.107,0.688,-1.641,0.156
2025-08-02T16:54:25.039997,0,94070,4,0,0.0,0.0,0.881,0.095,-0.869,-0.109,1.672,0.516,0.688
2025-08-02T16:54:25.085015,0,94120,4,0,0.0,0.0,0.881,0.095,-0.869,-0.113,0.141,1.984,-0.438
2025-08-02T16:54:25.145003,0,94170,4,0,0.0,0.0,0.883,0.094,-0.87,-0.112,-0.062,5.391,0.578
2025-08-02T16:54:25.189991,0,94220,4,0,0.0,0.0,0.884,0.1,-0.871,-0.114,-0.062,4.984,0.094
2025-08-02T16:54:25.234991,0,94270,4,0,0.0,0.0,0.885,0.098,-0.872,-0.115,-2.031,4.391,0.047
2025-08-02T16:54:25.295020,0,94320,4,0,0.0,0.0,0.876,0.095,-0.863,-0.111,-1.141,6.109,-0.5
2025-08-02T16:54:25.340005,0,94370,4,0,0.0,0.0,0.891,0.099,-0.878,-0.115,-0.141,5.0,0.781
2025-08-02T16:54:25.385006,0,94420,4,0,0.0,0.0,0.881,0.102,-0.867,-0.121,0.859,4.453,0.859
2025-08-02T16:54:25.445170,0,94470,4,0,0.0,0.0,0.884,0.102,-0.871,-0.115,-0.969,1.656,-0.344
2025-08-02T16:54:25.490149,0,94520,4,0,0.0,0.0,0.877,0.093,-0.865,-0.115,-1.969,3.375,-0.531
2025-08-02T16:54:25.550125,0,94570,4,0,0.0,0.0,0.888,0.101,-0.874,-0.119,0.062,6.406,0.328
2025-08-02T16:54:25.595392,0,94620,4,0,0.0,0.0,0.882,0.105,-0.868,-0.116,0.062,4.859,0.797
2025-08-02T16:54:25.655178,0,94670,4,0,0.0,0.0,0.882,0.1,-0.869,-0.116,-1.906,0.031,-0.062
2025-08-02T16:54:25.685336,0,94720,4,0,0.0,0.0,0.883,0.1,-0.87,-0.117,-1.109,-0.656,-0.531
2025-08-02T16:54:25.760192,0,94770,4,0,0.0,0.0,0.886,0.099,-0.873,-0.115,0.109,-1.25,0.219
2025-08-02T16:54:25.790152,0,94820,4,0,0.0,0.0,0.883,0.095,-0.87,-0.114,0.172,-0.375,0.938
2025-08-02T16:54:25.835149,0,94870,4,0,0.0,0.0,0.875,0.099,-0.861,-0.118,0.969,1.984,0.359
2025-08-02T16:54:25.895172,0,94920,4,0,0.0,0.0,0.891,0.107,-0.875,-0.125,-0.828,-0.062,1.688
2025-08-02T16:54:25.940170,0,94970,4,0,0.0,0.0,0.888,0.108,-0.873,-0.121,-1.516,-4.062,1.141
2025-08-02T16:54:25.985276,0,95020,4,0,0.0,0.0,0.872,0.093,-0.859,-0.117,-1.562,-5.891,-0.328
2025-08-02T16:54:26.045153,0,95070,4,0,0.0,0.0,0.88,0.089,-0.868,-0.113,-0.344,1.484,0.656
2025-08-02T16:54:26.090152,0,95120,4,0,0.0,0.0,0.886,0.099,-0.872,-0.12,0.516,3.578,1.641
2025-08-02T16:54:26.135139,0,95170,4,0,0.0,0.0,0.881,0.103,-0.867,-0.119,-0.812,0.047,0.234
2025-08-02T16:54:26.195277,0,95220,4,0,0.0,0.0,0.884,0.099,-0.871,-0.118,-0.25,-1.984,-1.047
2025-08-02T16:54:26.240275,0,95270,4,0,0.0,0.0,0.88,0.096,-0.867,-0.117,-0.891,-1.0,-0.406
2025-08-02T16:54:26.285148,0,95320,4,0,0.0,0.0,0.883,0.095,-0.87,-0.12,-0.328,1.0,0.734
2025-08-02T16:54:26.345153,0,95370,4,0,0.0,0.0,0.883,0.093,-0.869,-0.122,-0.672,2.156,1.516
2025-08-02T16:54:26.390134,0,95420,4,0,0.0,0.0,0.88,0.098,-0.867,-0.117,1.156,1.656,0.562
2025-08-02T16:54:26.435163,0,95470,4,0,0.0,0.0,0.883,0.1,-0.869,-0.122,-1.344,-1.516,0.516
2025-08-02T16:54:26.495163,0,95520,4,0,0.0,0.0,0.884,0.097,-0.871,-0.122,-1.375,-4.266,0.672
2025-08-02T16:54:26.540273,0,95570,4,0,0.0,0.0,0.88,0.092,-0.867,-0.119,-0.297,-4.0,-0.219
2025-08-02T16:54:26.585159,0,95620,4,0,0.0,0.0,0.878,0.086,-0.865,-0.121,0.672,0.781,1.547
2025-08-02T16:54:26.645392,0,95670,4,0,0.0,0.0,0.882,0.097,-0.867,-0.124,0.906,-0.312,2.094
2025-08-02T16:54:26.690613,0,95720,4,0,0.0,0.0,0.886,0.098,-0.871,-0.13,-0.359,-3.578,0.109
2025-08-02T16:54:26.735231,0,95770,4,0,0.0,0.0,0.879,0.092,-0.865,-0.126,0.516,-3.859,0.234
2025-08-02T16:54:26.795129,0,95820,4,0,0.0,0.0,0.882,0.093,-0.87,-0.117,0.547,-3.953,1.891
2025-08-02T16:54:26.840114,0,95870,4,0,0.0,0.0,0.88,0.086,-0.867,-0.121,-0.703,-6.531,2.578
2025-08-02T16:54:26.885072,0,95920,4,0,0.0,0.0,0.873,0.085,-0.86,-0.128,-0.234,-4.938,1.859
2025-08-02T16:54:26.945066,0,95970,4,0,0.0,0.0,0.89,0.084,-0.879,-0.116,2.984,-2.594,1.266
2025-08-02T16:54:26.990014,0,96020,4,0,0.0,0.0,0.879,0.081,-0.866,-0.122,2.0,-6.188,4.172
2025-08-02T16:54:27.035010,0,96070,4,0,0.0,0.0,0.877,0.087,-0.863,-0.129,2.688,-2.484,3.125
2025-08-02T16:54:27.095006,0,96120,4,0,0.0,0.0,0.88,0.071,-0.871,-0.104,2.203,-0.969,3.281
2025-08-02T16:54:27.140024,0,96170,4,0,0.0,0.0,0.88,0.08,-0.869,-0.11,3.312,3.984,3.391
2025-08-02T16:54:27.185021,0,96220,4,0,0.0,0.0,0.894,0.114,-0.877,-0.132,-0.406,2.047,2.953
2025-08-02T16:54:27.245041,0,96270,4,0,0.0,0.0,0.869,0.061,-0.859,-0.116,0.156,-2.812,-3.172
